TimeFrom,TimeTo,Speaker,Gap between speakers
375.28,375.83,0,1.25
375.95,376.24,0,1.25
376.24,376.49,0,1.25
376.49,376.75,0,1.25
376.75,376.82,0,1.25
376.82,377.11,0,1.25
377.56,377.81,0,1.25
377.81,377.88,0,1.25
377.88,378.45,0,1.25
378.45,378.54,0,1.25
378.54,378.64,0,1.25
378.64,379.18,0,1.25
379.21,379.65,0,1.25
380.11,380.55,1,0.46
381.66,381.86,1,0.46
381.97,382.52,1,0.46
382.65,382.87,1,0.46
383.99,384.33,1,0.46
384.33,384.67,1,0.46
384.67,384.83,1,0.46
384.83,384.88,1,0.46
384.88,385.12,1,0.46
385.15,385.36,1,0.46
385.36,385.71,1,0.46
385.71,385.81,1,0.46
385.81,385.98,1,0.46
385.98,386.07,1,0.46
386.07,386.31,1,0.46
386.39,386.67,1,0.46
387.56,387.66,1,0.46
387.66,387.81,1,0.46
387.81,388.05,1,0.46
388.05,388.25,1,0.46
388.25,388.6,1,0.46
388.6,388.78,1,0.46
389.57,389.71,1,0.46
389.71,389.97,1,0.46
389.97,390.21,1,0.46
390.21,390.51,1,0.46
390.97,391.25,1,0.46
391.25,391.35,1,0.46
391.35,391.5,1,0.46
391.5,391.78,1,0.46
391.78,391.87,1,0.46
391.87,392.15,1,0.46
392.15,392.25,1,0.46
392.25,392.52,1,0.46
392.52,392.75,1,0.46
392.75,392.86,1,0.46
392.86,393.13,1,0.46
393.13,393.66,1,0.46
394.61,394.79,1,0.46
395.06,395.29,1,0.46
395.29,395.45,1,0.46
395.45,395.92,1,0.46
397.61,397.81,0,1.69
397.81,397.98,0,1.69
397.98,398.29,0,1.69
398.29,398.66,0,1.69
399.05,399.52,1,0.39
399.52,399.61,1,0.39
399.61,399.92,1,0.39
399.92,400.16,1,0.39
400.2,400.54,1,0.39
401.21,401.37,0,0.67
401.37,401.58,0,0.67
401.58,401.86,0,0.67
405.31,405.76,0,0.67
407.18,407.28,1,1.42
407.28,407.4,1,1.42
407.4,407.7,1,1.42
407.7,408.12,1,1.42
408.12,408.35,1,1.42
